2017116.192055__OXA_382 Made 2017116.192055__OXA_382 into gene. strand=+, frame=0
201715.193613__OXA_316 Made 201715.193613__OXA_316 into gene. strand=+, frame=0
201715.193618__LRA_10 Made 201715.193618__LRA_10 into gene. strand=+, frame=0
201715.19363__CMY_116 Made 201715.19363__CMY_116 into gene. strand=+, frame=0
201715.193653__LEN_8 Made 201715.193653__LEN_8 into gene. strand=+, frame=0
201715.193658__aph_2PRIMEPRIME__Ig Made 201715.193658__aph_2PRIMEPRIME__Ig into gene. strand=+, frame=0
201715.193715__CMY_30 Made 201715.193715__CMY_30 into gene. strand=+, frame=0
201715.193721__omp36__Enterobacter_aerogenes_ Made 201715.193721__omp36__Enterobacter_aerogenes_ into gene. strand=+, frame=0
201715.193726__pp_flo Made 201715.193726__pp_flo into gene. strand=+, frame=0
201715.193738__rifampin_phosphotransferase Made 201715.193738__rifampin_phosphotransferase into gene. strand=+, frame=0
201715.193749__ACT_36 Made 201715.193749__ACT_36 into gene. strand=+, frame=0
201715.193754__SME_5 Made 201715.193754__SME_5 into gene. strand=+, frame=0
201715.19387__OXA_365 Made 201715.19387__OXA_365 into gene. strand=+, frame=0
201715.1938__OXA_315 Made 201715.1938__OXA_315 into gene. strand=+, frame=0
201715.19919__blaI Made 201715.19919__blaI into gene. strand=+, frame=0
201715.19934__IMP_25 Made 201715.19934__IMP_25 into gene. strand=+, frame=0
201715.1993__aph_3PRIME__IIa Made 201715.1993__aph_3PRIME__IIa into gene. strand=+, frame=0
201715.1995__OXA_312 Made 201715.1995__OXA_312 into gene. strand=+, frame=0
201716.72244__EF_Tu__Escherichia_coli_ Made 201716.72244__EF_Tu__Escherichia_coli_ into gene. strand=+, frame=0
201716.72251__OXA_391 Made 201716.72251__OXA_391 into gene. strand=+, frame=0
201716.72315__CMY_60 Made 201716.72315__CMY_60 into gene. strand=+, frame=0
201716.72321__GES_24 Made 201716.72321__GES_24 into gene. strand=+, frame=0
201716.72327__QnrS3 Made 201716.72327__QnrS3 into gene. strand=+, frame=0
201716.7232__GES_26 Made 201716.7232__GES_26 into gene. strand=+, frame=0
201716.72338__SHV_150 Made 201716.72338__SHV_150 into gene. strand=+, frame=0
201716.72344__PDC_6 Made 201716.72344__PDC_6 into gene. strand=+, frame=0
201716.7235__aac_6PRIME__Ib7 Made 201716.7235__aac_6PRIME__Ib7 into gene. strand=+, frame=0
201716.7239__CARB_21 Made 201716.7239__CARB_21 into gene. strand=+, frame=0
201716.72415__ACT_33 Made 201716.72415__ACT_33 into gene. strand=+, frame=0
201716.7241__CMY_118 Made 201716.7241__CMY_118 into gene. strand=+, frame=0
201716.72423__aph_9__Ia Made 201716.72423__aph_9__Ia into gene. strand=+, frame=0
201716.72434__OXA_375 Made 201716.72434__OXA_375 into gene. strand=+, frame=0
201716.72452__LEN_3 Made 201716.72452__LEN_3 into gene. strand=+, frame=0
201716.724__mph_E_ Made 201716.724__mph_E_ into gene. strand=+, frame=0
201716.72514__dfrD Made 201716.72514__dfrD into gene. strand=+, frame=0
201716.72527__VIM_43 Made 201716.72527__VIM_43 into gene. strand=+, frame=0
201716.7252__TEM_184 Made 201716.7252__TEM_184 into gene. strand=+, frame=0
201716.72532__ACC_5 Made 201716.72532__ACC_5 into gene. strand=+, frame=0
201716.72541__spd Made 201716.72541__spd into gene. strand=+, frame=0
201716.72546__aph_3PRIMEPRIME__Ib Made 201716.72546__aph_3PRIMEPRIME__Ib into gene. strand=+, frame=0
201716.72556__OXA_376 Made 201716.72556__OXA_376 into gene. strand=+, frame=0
201716.7255__dfrA14 Made 201716.7255__dfrA14 into gene. strand=+, frame=0
201716.7258__DHA_18 Made 201716.7258__DHA_18 into gene. strand=+, frame=0
201716.72613__NPS Made 201716.72613__NPS into gene. strand=+, frame=0
201716.72624__OXA_313 Made 201716.72624__OXA_313 into gene. strand=+, frame=0
201716.7262__PDC_7 Made 201716.7262__PDC_7 into gene. strand=+, frame=0
201716.72645__CTX_M_98 Made 201716.72645__CTX_M_98 into gene. strand=+, frame=0
201716.7264__OXA_390 Made 201716.7264__OXA_390 into gene. strand=+, frame=0
201716.72658__QnrB74 Made 201716.72658__QnrB74 into gene. strand=+, frame=0
201716.7267__QnrVC6 Made 201716.7267__QnrVC6 into gene. strand=+, frame=0
201716.7273__CMY_87 Made 201716.7273__CMY_87 into gene. strand=+, frame=0
201716.72747__OXA_36 Made 201716.72747__OXA_36 into gene. strand=+, frame=0
201716.72752__SHV_154 Made 201716.72752__SHV_154 into gene. strand=+, frame=0
201716.7275__QnrB40 Made 201716.7275__QnrB40 into gene. strand=+, frame=0
201716.72815__ACT_17 Made 201716.72815__ACT_17 into gene. strand=+, frame=0
201716.7282__aac_6PRIME__Iaa Made 201716.7282__aac_6PRIME__Iaa into gene. strand=+, frame=0
201716.7283__pmrA___Pseudomonas_aeruginosa_ Made 201716.7283__pmrA___Pseudomonas_aeruginosa_ into gene. strand=+, frame=0
201716.72845__cat Made 201716.72845__cat into gene. strand=+, frame=0
201716.7284__OXA_377 Made 201716.7284__OXA_377 into gene. strand=+, frame=0
201716.72916__LRA_13 Made 201716.72916__LRA_13 into gene. strand=+, frame=0
201716.72922__CTX_M_106 Made 201716.72922__CTX_M_106 into gene. strand=+, frame=0
201716.72928__TEM_21 Made 201716.72928__TEM_21 into gene. strand=+, frame=0
201716.72934__OXA_422 Made 201716.72934__OXA_422 into gene. strand=+, frame=0
201716.72939__ACT_16 Made 201716.72939__ACT_16 into gene. strand=+, frame=0
201716.72945__aac_6PRIME__31 Made 201716.72945__aac_6PRIME__31 into gene. strand=+, frame=0
201716.72951__TEM_213 Made 201716.72951__TEM_213 into gene. strand=+, frame=0
201716.7295__LpxC__Acinetobacter_baumanii_ Made 201716.7295__LpxC__Acinetobacter_baumanii_ into gene. strand=+, frame=0
201716.73011__aac_6PRIME__IId Made 201716.73011__aac_6PRIME__IId into gene. strand=+, frame=0
201716.73031__CMY_108 Made 201716.73031__CMY_108 into gene. strand=+, frame=0
201716.7303__PDC_9 Made 201716.7303__PDC_9 into gene. strand=+, frame=0
201716.73042__MIR_15 Made 201716.73042__MIR_15 into gene. strand=+, frame=0
201716.73055__MIR_9 Made 201716.73055__MIR_9 into gene. strand=+, frame=0
201716.73121__phoQ__Pseudomonas_aeruginosa_ Made 201716.73121__phoQ__Pseudomonas_aeruginosa_ into gene. strand=+, frame=0
201716.73145__SHV_147 Made 201716.73145__SHV_147 into gene. strand=+, frame=0
201716.7314__aac_6PRIME__Ib_SK Made 201716.7314__aac_6PRIME__Ib_SK into gene. strand=+, frame=0
201716.73222__MIR_14 Made 201716.73222__MIR_14 into gene. strand=+, frame=0
201716.73232__SPG_1 Made 201716.73232__SPG_1 into gene. strand=+, frame=0
201716.73243__SHV_188 Made 201716.73243__SHV_188 into gene. strand=+, frame=0
201716.7324__OXA_114a Made 201716.7324__OXA_114a into gene. strand=+, frame=0
201716.81014__LEN_7 Made 201716.81014__LEN_7 into gene. strand=+, frame=0
201716.81038__CTX_M_160 Made 201716.81038__CTX_M_160 into gene. strand=+, frame=0
201716.8103__oprD__Pseudomonas_aeruginosa_ Made 201716.8103__oprD__Pseudomonas_aeruginosa_ into gene. strand=+, frame=0
201716.81046__DHA_22 Made 201716.81046__DHA_22 into gene. strand=+, frame=0
201716.81056__aac_6PRIME__Ib Made 201716.81056__aac_6PRIME__Ib into gene. strand=+, frame=0
201716.81112__CMY_111 Made 201716.81112__CMY_111 into gene. strand=+, frame=0
201716.81117__blaR1 Made 201716.81117__blaR1 into gene. strand=+, frame=0
201716.81123__PEDO_3 Made 201716.81123__PEDO_3 into gene. strand=+, frame=0
201716.81139__CMY_114 Made 201716.81139__CMY_114 into gene. strand=+, frame=0
201716.81152__ACT_25 Made 201716.81152__ACT_25 into gene. strand=+, frame=0
201716.81157__OXA_421 Made 201716.81157__OXA_421 into gene. strand=+, frame=0
201716.81227__mfpA Made 201716.81227__mfpA into gene. strand=+, frame=0
201716.81244__SHV_125 Made 201716.81244__SHV_125 into gene. strand=+, frame=0
201716.81249__dfrE Made 201716.81249__dfrE into gene. strand=+, frame=0
201716.8128__cat Made 201716.8128__cat into gene. strand=+, frame=0
201716.81347__TEM_117 Made 201716.81347__TEM_117 into gene. strand=+, frame=0
201716.81354__OXA_418 Made 201716.81354__OXA_418 into gene. strand=+, frame=0
201716.81411__OXA_386 Made 201716.81411__OXA_386 into gene. strand=+, frame=0
201716.81428__TEM_196 Made 201716.81428__TEM_196 into gene. strand=+, frame=0
201716.81434__catB3 Made 201716.81434__catB3 into gene. strand=+, frame=0
201716.81447__OXA_385 Made 201716.81447__OXA_385 into gene. strand=+, frame=0
201716.81457__floR Made 201716.81457__floR into gene. strand=+, frame=0
201716.81513__ACT_13 Made 201716.81513__ACT_13 into gene. strand=+, frame=0
201716.81526__aadA24 Made 201716.81526__aadA24 into gene. strand=+, frame=0
201716.8152__IMP_45 Made 201716.8152__IMP_45 into gene. strand=+, frame=0
201716.81531__aph_6__Ia Made 201716.81531__aph_6__Ia into gene. strand=+, frame=0
201716.81625__aadA4 Made 201716.81625__aadA4 into gene. strand=+, frame=0
201716.81631__VIM_42 Made 201716.81631__VIM_42 into gene. strand=+, frame=0
201716.8163__CblA_1 Made 201716.8163__CblA_1 into gene. strand=+, frame=0
201716.81649__gyrA__Haemophilus_parainfluenzae_ Made 201716.81649__gyrA__Haemophilus_parainfluenzae_ into gene. strand=+, frame=0
201724.19188__gyrA__Escherichia_coli_ Made 201724.19188__gyrA__Escherichia_coli_ into gene. strand=+, frame=0
201724.191953__parE__Escherichia_coli_ Made 201724.191953__parE__Escherichia_coli_ into gene. strand=+, frame=0
201724.192657__parC__Escherichia_coli_ Made 201724.192657__parC__Escherichia_coli_ into gene. strand=+, frame=0
201724.203143__gyrB__Escherichia_coli_ Made 201724.203143__gyrB__Escherichia_coli_ into gene. strand=+, frame=0
2017281.105401__gyrA__Klebsiella_pneumoniae_ Made 2017281.105401__gyrA__Klebsiella_pneumoniae_ into gene. strand=+, frame=0
2017281.105601__gyrB__Klebsiella_pneumoniae_ Made 2017281.105601__gyrB__Klebsiella_pneumoniae_ into gene. strand=+, frame=0
2017281.105801__parC__Klebsiella_pneumoniae_ Made 2017281.105801__parC__Klebsiella_pneumoniae_ into gene. strand=+, frame=0
2017281.110001__parE__Klebsiella_pneumoniae_ Made 2017281.110001__parE__Klebsiella_pneumoniae_ into gene. strand=+, frame=0
2017281.120001__gyrA__Enterobacter_cloacae_complex_ Made 2017281.120001__gyrA__Enterobacter_cloacae_complex_ into gene. strand=+, frame=0
2017281.120701__gyrB__Enterobacter_cloacae_complex_ Made 2017281.120701__gyrB__Enterobacter_cloacae_complex_ into gene. strand=+, frame=0
2017281.123001__parE__Enterobacter_cloacae_complex_ Made 2017281.123001__parE__Enterobacter_cloacae_complex_ into gene. strand=+, frame=0
2017281.123101__parC__Enterobacter_cloacae_complex_ Made 2017281.123101__parC__Enterobacter_cloacae_complex_ into gene. strand=+, frame=0
2017281.125901__gyrA__Citrobacter_freundii_ Made 2017281.125901__gyrA__Citrobacter_freundii_ into gene. strand=+, frame=0
2017281.125905__gyrB__Citrobacter_freundii_ Made 2017281.125905__gyrB__Citrobacter_freundii_ into gene. strand=+, frame=0
2017281.125907__parE__Citrobacter_freundii_ Made 2017281.125907__parE__Citrobacter_freundii_ into gene. strand=+, frame=0
2017323.92201__crrA__Klebsiella_pneumoniae_ Made 2017323.92201__crrA__Klebsiella_pneumoniae_ into gene. strand=+, frame=0
2017323.92203__crrB__Klebsiella_pneumoniae_ Made 2017323.92203__crrB__Klebsiella_pneumoniae_ into gene. strand=+, frame=0
2017620.00001__qnrE1 Made 2017620.00001__qnrE1 into gene. strand=+, frame=0
2017620.00002__fusA1__Pseudomonas_aeruginosa_ Made 2017620.00002__fusA1__Pseudomonas_aeruginosa_ into gene. strand=+, frame=0
2017621.00003__fusA1__Escherichia_coli_ Made 2017621.00003__fusA1__Escherichia_coli_ into gene. strand=+, frame=0
2017622.00004__fusA1__Klebsiella_pneumoniae_ Made 2017622.00004__fusA1__Klebsiella_pneumoniae_ into gene. strand=+, frame=0
2017622.00005__fusA1__Enterobacter_aerogenes_ Made 2017622.00005__fusA1__Enterobacter_aerogenes_ into gene. strand=+, frame=0
2017623.00006__fusA1__Enterobacter_cloacae_complex_ Made 2017623.00006__fusA1__Enterobacter_cloacae_complex_ into gene. strand=+, frame=0
201772.134127__OCH_2 Made 201772.134127__OCH_2 into gene. strand=+, frame=0
201772.13425__NDM_2 Made 201772.13425__NDM_2 into gene. strand=+, frame=0
201772.13501__OXA_278 Made 201772.13501__OXA_278 into gene. strand=+, frame=0
201772.13543__aph_3PRIME__Ia Made 201772.13543__aph_3PRIME__Ia into gene. strand=+, frame=0
201772.135453__aph_3PRIME__VIII Made 201772.135453__aph_3PRIME__VIII into gene. strand=+, frame=0
201772.13585__aac_2PRIME__Ia Made 201772.13585__aac_2PRIME__Ia into gene. strand=+, frame=0
201772.14014__OXA_119 Made 201772.14014__OXA_119 into gene. strand=+, frame=0
201772.14024__FOX_2 Made 201772.14024__FOX_2 into gene. strand=+, frame=0
201772.14037__OXA_82 Made 201772.14037__OXA_82 into gene. strand=+, frame=0
201772.141239__aph_7PRIMEPRIME__Ia Made 201772.141239__aph_7PRIMEPRIME__Ia into gene. strand=+, frame=0
201772.141425__ant_3PRIMEPRIME__IIc Made 201772.141425__ant_3PRIMEPRIME__IIc into gene. strand=+, frame=0
201772.141952__rmtH Made 201772.141952__rmtH into gene. strand=+, frame=0
201772.14223__aph_3PRIME__IX Made 201772.14223__aph_3PRIME__IX into gene. strand=+, frame=0
201772.14231__tetA_60_ Made 201772.14231__tetA_60_ into gene. strand=+, frame=0
201772.14243__QnrA2 Made 201772.14243__QnrA2 into gene. strand=+, frame=0
201772.142948__TEM_45 Made 201772.142948__TEM_45 into gene. strand=+, frame=0
201772.143025__rphB Made 201772.143025__rphB into gene. strand=+, frame=0
201772.143815__cat Made 201772.143815__cat into gene. strand=+, frame=0
201772.143836__mphG Made 201772.143836__mphG into gene. strand=+, frame=0
201772.144131__QnrB30 Made 201772.144131__QnrB30 into gene. strand=+, frame=0
201772.144147__cat Made 201772.144147__cat into gene. strand=+, frame=0
201772.144249__aac_6PRIME__Ip Made 201772.144249__aac_6PRIME__Ip into gene. strand=+, frame=0
201772.14442__VatI Made 201772.14442__VatI into gene. strand=+, frame=0
201772.14457__aac_2PRIME__IIb Made 201772.14457__aac_2PRIME__IIb into gene. strand=+, frame=0
201772.144714__DHA_19 Made 201772.144714__DHA_19 into gene. strand=+, frame=0
201772.144733__cpaA Made 201772.144733__cpaA into gene. strand=+, frame=0
201772.144843__lnuG Made 201772.144843__lnuG into gene. strand=+, frame=0
201772.145254__QnrB7 Made 201772.145254__QnrB7 into gene. strand=+, frame=0
201772.145335__HMB_1_beta_lactamase Made 201772.145335__HMB_1_beta_lactamase into gene. strand=+, frame=0
201772.145629__aac_6PRIME__Ib4 Made 201772.145629__aac_6PRIME__Ib4 into gene. strand=+, frame=0
201772.14573__CMY_83 Made 201772.14573__CMY_83 into gene. strand=+, frame=0
201772.145749__ADC_2 Made 201772.145749__ADC_2 into gene. strand=+, frame=0
201772.14581__BahA Made 201772.14581__BahA into gene. strand=+, frame=0
201772.14726__mphI Made 201772.14726__mphI into gene. strand=+, frame=0
201772.14858__tetB_60_ Made 201772.14858__tetB_60_ into gene. strand=+, frame=0
201772.15114__aac_6PRIME__34 Made 201772.15114__aac_6PRIME__34 into gene. strand=+, frame=0
201772.151335__aac_6PRIME__Ii Made 201772.151335__aac_6PRIME__Ii into gene. strand=+, frame=0
201772.15138__VgbC Made 201772.15138__VgbC into gene. strand=+, frame=0
201772.151459__soxR__Salmonella_enterica_ Made 201772.151459__soxR__Salmonella_enterica_ into gene. strand=+, frame=0
201772.151522__CatU Made 201772.151522__CatU into gene. strand=+, frame=0
201772.151627__nfsA__Escherichia_coli_ Made 201772.151627__nfsA__Escherichia_coli_ into gene. strand=+, frame=0
201772.151824__aph_3PRIME__VIa Made 201772.151824__aph_3PRIME__VIa into gene. strand=+, frame=0
201772.152046__CTX_M_72 Made 201772.152046__CTX_M_72 into gene. strand=+, frame=0
201772.152237__LlmA_23S_ribosomal Made 201772.152237__LlmA_23S_ribosomal into gene. strand=+, frame=0
201772.15247__NDM_17 Made 201772.15247__NDM_17 into gene. strand=+, frame=0
201772.152712__tetA_48_ Made 201772.152712__tetA_48_ into gene. strand=+, frame=0
201772.152818__aac_6PRIME__Iaj Made 201772.152818__aac_6PRIME__Iaj into gene. strand=+, frame=0
201772.152931__NDM_6 Made 201772.152931__NDM_6 into gene. strand=+, frame=0
201772.1533__OXA_172 Made 201772.1533__OXA_172 into gene. strand=+, frame=0
201772.15344__mphD Made 201772.15344__mphD into gene. strand=+, frame=0
201772.15385__IMP_3 Made 201772.15385__IMP_3 into gene. strand=+, frame=0
201772.15433__tetB_48_ Made 201772.15433__tetB_48_ into gene. strand=+, frame=0
201772.1568__CTX_M_121 Made 201772.1568__CTX_M_121 into gene. strand=+, frame=0
201772.15747__CTX_M_89 Made 201772.15747__CTX_M_89 into gene. strand=+, frame=0
201772.1587__ompF__Escherichia_coli_K12_ Made 201772.1587__ompF__Escherichia_coli_K12_ into gene. strand=+, frame=0
201772.16038__ant_3PRIMEPRIME__IIb Made 201772.16038__ant_3PRIMEPRIME__IIb into gene. strand=+, frame=0
201772.163924__OXA_320 Made 201772.163924__OXA_320 into gene. strand=+, frame=0
201772.16451__FosB3 Made 201772.16451__FosB3 into gene. strand=+, frame=0
201779.00001__mcr_1.3 Made 201779.00001__mcr_1.3 into gene. strand=+, frame=0
201779.00005__mcr_1.6 Made 201779.00005__mcr_1.6 into gene. strand=+, frame=0
201779.00009__mcr_1.7 Made 201779.00009__mcr_1.7 into gene. strand=+, frame=0
201779.00509__mcr_3 Made 201779.00509__mcr_3 into gene. strand=+, frame=0
201780.00001__catB3 Made 201780.00001__catB3 into gene. strand=+, frame=0
2017817.00001__mcr_4 Made 2017817.00001__mcr_4 into gene. strand=+, frame=0
201787.00002__TEM_35 Made 201787.00002__TEM_35 into gene. strand=+, frame=0
201812.0001__ompF__Escherichia_coli_AE014075_ Made 201812.0001__ompF__Escherichia_coli_AE014075_ into gene. strand=+, frame=0
201812.0002__envZ__Escherichia_coli_AE014075_ Made 201812.0002__envZ__Escherichia_coli_AE014075_ into gene. strand=+, frame=0
201812.0003__envZ__Escherichia_coli_NC_011745_ Made 201812.0003__envZ__Escherichia_coli_NC_011745_ into gene. strand=+, frame=0
201812.0004__envZ__Escherichia_coli_K12_ Made 201812.0004__envZ__Escherichia_coli_K12_ into gene. strand=+, frame=0
201812.0005__ompC__Escherichia_coli_AE014075_ Made 201812.0005__ompC__Escherichia_coli_AE014075_ into gene. strand=+, frame=0
201812.0006__ompC__Escherichia_coli_K12_ Made 201812.0006__ompC__Escherichia_coli_K12_ into gene. strand=+, frame=0
201812.0007__ompR__Escherichia_coli_K12_ Made 201812.0007__ompR__Escherichia_coli_K12_ into gene. strand=+, frame=0
201812.0008__ompR__Enterobacter_cloacae_ Made 201812.0008__ompR__Enterobacter_cloacae_ into gene. strand=+, frame=0
201812.0009__ompC__Enterobacter_cloacae_ Made 201812.0009__ompC__Enterobacter_cloacae_ into gene. strand=+, frame=0
201812.0011__envZ__Enterobacter_cloacae_ Made 201812.0011__envZ__Enterobacter_cloacae_ into gene. strand=+, frame=0
201812.0012__envZ__Klebsiella_pneumoniae_NC_012731_ Made 201812.0012__envZ__Klebsiella_pneumoniae_NC_012731_ into gene. strand=+, frame=0
201812.0013__envZ__Klebsiella_pneumoniae_ATCC13883_ Made 201812.0013__envZ__Klebsiella_pneumoniae_ATCC13883_ into gene. strand=+, frame=0
201812.0014__ompR__Klebsiella_pneumoniae_NC_012731_ Made 201812.0014__ompR__Klebsiella_pneumoniae_NC_012731_ into gene. strand=+, frame=0
201812.0016__ompK36__Klebsiella_pneumoniae_ATCC13883_ Made 201812.0016__ompK36__Klebsiella_pneumoniae_ATCC13883_ into gene. strand=+, frame=0
201812.0017__ompK36__Klebsiella_pneumoniae_NC_012731_ Made 201812.0017__ompK36__Klebsiella_pneumoniae_NC_012731_ into gene. strand=+, frame=0
201812.0018__ompK35__Klebsiella_pneumoniae_NC_012731_ Made 201812.0018__ompK35__Klebsiella_pneumoniae_NC_012731_ into gene. strand=+, frame=0
